Text Inputs : Specimen label,"Short Plate 3 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
3.85620,-1.48799,-10.21244,1.46177,10.21244,3220,0
3.87880,-1.51116,-10.51368,1.48494,10.51368,22476,0
3.91080,-1.54349,-10.95678,1.51727,10.95678,22476,0
3.93880,-1.57170,-11.39013,1.54548,11.39013,22476,0
3.95620,-1.58882,-11.67360,1.56260,11.67360,22476,0
3.98580,-1.61890,-12.06156,1.59268,12.06156,22476,0
4.02080,-1.65406,-12.47755,1.62784,12.47755,22476,0
4.05620,-1.68929,-12.89465,1.66306,12.89465,22476,0
4.05980,-1.69332,-12.94380,1.66710,12.94380,22476,0
4.10680,-1.74047,-13.56721,1.71425,13.56721,22476,0
4.14080,-1.77460,-13.96837,1.74838,13.96837,22476,0
4.15620,-1.78968,-14.21059,1.76346,14.21059,22476,0
4.17080,-1.80477,-14.42142,1.77855,14.42142,22476,0
4.20880,-1.84284,-14.91304,1.81662,14.91304,22476,0
4.25180,-1.88583,-15.44471,1.85961,15.44471,22476,0
4.25620,-1.88983,-15.49725,1.86361,15.49725,22476,0
4.25880,-1.89282,-15.53577,1.86660,15.53577,22476,0
4.26280,-1.89682,-15.58221,1.87060,15.58221,22476,0
4.29880,-1.93293,-16.03835,1.90671,16.03835,22476,0
4.33280,-1.96693,-16.54478,1.94071,16.54478,22476,0
4.35620,-1.98989,-16.87613,1.96367,16.87613,22476,0
4.37280,-2.00685,-17.06571,1.98063,17.06571,22476,0
4.41080,-2.04487,-17.48882,2.01865,17.48882,22476,0
4.43180,-2.06587,-17.80060,2.03965,17.80060,22476,0
4.45620,-2.08983,-18.21672,2.06361,18.21672,22476,0
4.47880,-2.11279,-18.51806,2.08657,18.51806,22476,0
4.53180,-2.16578,-19.12335,2.13956,19.12335,22476,0
4.55620,-2.18987,-19.43688,2.16364,19.43688,22476,0
4.56780,-2.20190,-19.57815,2.17568,19.57815,22476,0
4.59380,-2.22791,-19.93390,2.20169,19.93390,22476,0
4.62280,-2.25687,-20.35721,2.23065,20.35721,22476,0
4.62580,-2.25987,-20.40363,2.23365,20.40363,22476,0
4.62880,-2.26288,-20.44845,2.23666,20.44845,22476,0
4.65620,-2.28992,-20.84406,2.26370,20.84406,22476,0
4.65880,-2.29293,-20.88240,2.26671,20.88240,22476,0
4.69880,-2.33303,-21.44676,2.30680,21.44676,22476,0
4.73680,-2.37103,-22.01518,2.34480,22.01518,22476,0
4.75620,-2.38997,-22.28418,2.36375,22.28418,22476,0
4.77280,-2.40695,-22.52026,2.38072,22.52026,22476,0
4.81480,-2.44899,-23.10129,2.42277,23.10129,22476,0
4.82680,-2.46099,-23.27696,2.43477,23.27696,22476,0
4.82980,-2.46398,-23.32816,2.43776,23.32816,22476,0
4.83880,-2.47295,-23.47698,2.44673,23.47698,22476,0
4.85620,-2.48991,-23.74635,2.46369,23.74635,22476,0
4.86880,-2.50288,-23.93885,2.47666,23.93885,22476,0
4.89980,-2.53387,-24.44709,2.50765,24.44708,22476,0
4.93180,-2.56586,-24.92338,2.53964,24.92338,22476,0
4.95620,-2.58983,-25.31263,2.56361,25.31263,22476,0
4.95880,-2.59283,-25.36257,2.56661,25.36257,22476,0
4.99280,-2.62680,-25.86243,2.60058,25.86243,22476,0
5.03080,-2.66482,-26.44110,2.63860,26.44110,22476,0
5.05620,-2.68986,-26.83309,2.66363,26.83310,22476,0
5.06180,-2.69587,-26.91445,2.66965,26.91445,22476,0
5.06880,-2.70290,-27.00770,2.67668,27.00770,22476,0
5.07280,-2.70691,-27.05932,2.68069,27.05932,22476,0
5.09580,-2.72992,-27.40739,2.70369,27.40739,22476,0
5.11280,-2.74695,-27.72213,2.72073,27.72213,22476,0
5.11780,-2.75196,-27.82880,2.72574,27.82880,22476,0
5.11880,-2.75296,-27.85009,2.72674,27.85009,22476,0
5.13080,-2.76497,-28.09834,2.73875,28.09834,22476,0
5.13180,-2.76597,-28.11585,2.73974,28.11585,22476,0
5.14480,-2.77895,-28.32467,2.75273,28.32467,22476,0
5.15620,-2.78996,-28.53233,2.76374,28.53233,22476,0
5.17480,-2.80897,-28.86207,2.78275,28.86207,22476,0
